,Artist,Song,lyrics
1658,Calvin Harris;Travis Scott;A-Trak,Prayers Up,"Take a molly like communion (pop one)
My lil' girl like, ""What you doin'?"" (flash one)
I'm just tryna even out my odds (ride)
Sip and sip 'til I feel like a God (God)
You're my cup overflowin' (you know it, you know it)
Fucked up and you know it (you know it, you know it)
I swear I feel like I'm floatin' (let's ride)
Feel like everybody knows it (ride)

Yeah, I'm up, yeah, I'm up, yah (yah)
Everybody must know it (ooh)
Yeah, I'm up, yeah, I'm up, yah (yah, yah)
Tell the world, yeah, I'm floatin' (it's lit)
They ain't think I'd ever go and flex like this
Never had plans on gettin' less to this
My God, I know what a blessing is
Thank God, I know what a blessing is

Prayers up
Whole squad sending prayers up
Purple drank in my prayer cup
Whole squad sending prayers up
Purple drank in my prayer cup
Whole squad sending prayers up
My God, I know what a blessing is
Thank God, I know what a blessing is (yah)

Smokin' loud like the podium (podium)
Luxury whips that you know we in (know we in)
Mama said she wants me in the church (praise God)
Before the day they put me in a hearse (thank God)
But I just feel like God when the liquor hit (straight up)
If only God can judge me, then I'm innocent (straight up)
'Cause every time I'm adding up my dividends (yah)
At the same time I add my blessings up (yeah)

Yeah, I'm up, yeah, I'm up, yah (straight up)
Everybody must know it (straight up)
Yeah, I'm up, yeah, I'm up, yah (yah)
Tell the world, yeah, I'm floatin' (ooh)
They ain't think I'd ever go and flex like this (ooh)
Never had plans on gettin' less to this
My God, I know what a blessing is (ooh)
Thank God, I know what a blessing is (ooh)

Prayers up
Whole squad sending prayers up (prayers up)
Purple drank in my prayer cup (prayer cup)
Whole squad sending prayers up
Purple drank in my prayer cup (ooh, ah)
Whole squad sending prayers up (yah-e-yah)
My God, I know what a blessing is (yeah)
Thank God, I know what a blessing is (yah)

Straight up, up, alright
Straight up, yah
It's lit, busy, busy, busy, busy
Alright, ooh
Straight up, yah, yah
Yeah, I'm up, yah"
1659,Calvin Harris;Young Thug;Pharrell Williams;Ariana Grande,Heatstroke,"Won't you please
Slow it down?
I'm tryna talk to you, darlin'
Tryna walk with you, darlin'
Do you hear me?
And no-no-no-no-nobody can stop it
The love you got from me
And every time, I look out at my seat today
They chase, they flash they flash, yes

Tell me how you feel right now
'Cause all I wanna do is keep it real right now
I'm tryna beat it up, Beat Pills right now
Athletic in the sheets, I got skills right now
Break bread with some red baby hair
Ballin' in the club, Ace of Spades, yeah
Pop that bitch and spray it like 'Raid'
Yellow diamonds on you like a glass of lemonade
QB, I'll throw it
Teeth white, Newports
I want knees like shorts
80 thousand dollar Birkin bag in the Porsche
I'm tryna fuck with you 'til we on life support
I'll split it with you if we get half of Michael Jordan
No toilet tissue, I shit on niggas 'cause life is short (facts)
No passport to go with me, I had to get deported

Release, let go, and have a good time
Have a good, have a good time, yeah
Have a good, have a good time
Release, let go, and have a good time
Let's have a good, have a good time, yeah

When you do things like this
And you set me free
How can anyone get tired?
When you do things like this
And you set me free
I think I've just been inspired
Oh babe

Jeffery!
Brand new chapter of a real you
She got every red bottom like a baboon
Hunnid' bottles in the club, real one room
Girl you gotta keep up with a boss move
King of the jungle, tycoon
Everybody thinking that's a cartoon
We just wanna party, way back in the war room
Do you want some? No I don't, son
Tryna watch me ballin', do you want money?
I'm just tryna turn up, tryna work something
Shawty suck the dick good, she wanna fuck it first
Hey mista, you a rat burn
Good hair down her back
Rich nigga, I like 'em ratchet
Fuck it up, throw it back
No shave, Brazilian wax

Release, let go, and have a good time
Have a good, have a good time, yeah
Have a good, have a good time
Release, let go, and have a good time
Have a good, have a good time, yeah

When you do things like this
And you set me free
How can anyone get tired?
When you do things like this
And you set me free
I think I've just been inspired
When you do things like this
And you set me free, boy
How can anyone get tired?
When you do things like this
And you set me free
I think I've just been inspired

Hey, hey
I could sweat like this all night
Oh, heatstroke, oh
I think you opened my eyes"
1660,Sickick,Faded,-1
1661,Eli Sostre,Glass,-1
1662,Johnny Yukon,Snooze,-1
1663,BROCKHAMPTON,GOLD,-1
1664,Moh Flow;Pusha T,Options,-1
1665,A.CHAL;A$AP Nast,Cuánto,-1
1666,NAV;Metro Boomin,Call Me,-1
1667,Snoh Aalegra;Logic,Home - Remix,-1
1668,J.I.D,Hasta Luego,-1
1669,Majid Jordan,Phases,"I keep going through different phases
I stay going through different phases
My life's changing and I gotta face it
My heart's taking me to different places

I came to this country, didn't know a damn thing
18 year old and in need of planning
Thought I was ready, I wasn't ready
Guess it's me and myself again
Time to go make some friends
Find me somebody to keep me safe

All of these people and all of their names
All of this love and all this disdain
All of these seasons and all of this change
Dreaming of my paradise

I keep going through different phases
I stay going through different phases
I keep going through different phases
I keep going through different phases
I keep going through different phases
I keep going through different phases

Keep thinking am I gonna make it
Right now my life is changing
Too much for me to take in
Feels like the world is going crazy

All of these people and all of their names
All of this love and all this disdain
All of these seasons and all of this change
Dreaming of my paradise

I keep going through different phases
I keep going through different phases
I keep going through different phases
I keep going through different phases

Almost quit on myself, lost my mind at 2AM
Have nobody to turn to, had to call on all my strengths
It felt like it was over before it even began
Dreaming of my paradise

I keep going through different phases
I keep going through different phases
I keep going through different phases
I keep going through different phases"
1670,anders,On My Way,-1
1671,anders,You for You,-1
1672,Metro Boomin;Offset;Drake,No Complaints,"Know what I'm sayin'?
Fuck what y'all niggas doin'
What you got goin' on, what's happenin'?
Yeah, know what I'm sayin'?
Real niggas in this motherfucker, mane
Hell yeah, y'all niggas lame as hell
Y'all niggas, man, know what I'm sayin'?
If Young Metro don't trust you, I'm gon' shoot you
Hey!

Ain't no complaints (nah)
Racks in the bank (racks)
Fuck what you think (huh?)
We got some rank (rank)
Leave your ass stank (bow)
Robbin' the bank (bank)
Pull out the banger (raah)
You was a stranger (stranger)
We don't relate (no) racks in the... (rack)
Racks in the safe (safe)
Steak on my plate (steak)
My sons are dons (dons)
My bitch Amazon (bad)
My plug is hund (Offset, plug)
She fuckin' for some (smash)

Offset! (smash)
I wanna be like Muhammad Ali (hey)
Hang on the ropes and I beat you to sleep (hey)
Taught to get money 'cause talk is too cheap (cheap)
Quarter million when you open my brief
Celebrity status so keep this shit brief (huh)
Draco by me 'cause I keep it in reach
Know niggas didn't do that shit like that boy Meech
That's word on the street, let me preach, let me preach (preach)
Listen, lil' nigga, sometimes you don't speak
Pull out that stick and I'm sweepin' the street (bow, bow)
I make a quarter million every week
She sucked out my soul, it's makin' me weak (woo)
I've been on Percocets for the last week (Perc)
Sippin' on lean, I'm sleep, geeked
Move out the way, beep, beep
Quit ridin' the waves, the sea deep

Ain't no complaints (nah)
Racks in the bank (racks)
Fuck what you think (huh?)
We got some rank (rank)
Leave your ass stank (bow)
Robbin' the bank (bank)
Pull out the banger (raah)
You was a stranger (stranger)
We don't relate (no) racks in the... (rack)
Racks in the safe (safe)
Steak on my plate (steak)
My sons are dons (dons)
My bitch Amazon (bad)
My plug is hund (plug)
She fuckin' for some (smash)

At 17, I wanted everything that was in store
At 23, I bought it all just to make sure, yeah, yeah
Fuck a delay (yeah)
They gotta pay (yeah)
Like it's back in the day (ay)
Racks in the (what?)
Racks in the safe (safe)
Look at my face (jeez)
Up there with the greats
Steps that I take
You can't retrace (nah)
Young Metro on bass (bass)
Me, I'm just based (based)
Can't afford no mistakes
Everything just in case
Billboard where I play
They welcome me, I overstay
I'm a huncho, I'm the boss
My set takin' off
Polo used to be Lacoste
Water used to be the tap, nigga
Not the Voss
Damn, things changed (changed)
I'm so awake (woke)
You take the bait (bait)
You get replaced
You do the math, nigga
On 88 dates (cash)
The take-home was crazy
I take home your baby, yeah!

Ain't no complaints (nah)
Racks in the bank (racks)
Fuck what you think (huh?)
We got some rank (rank)
Leave your ass stank (bow)
Robbin' the bank (bank)
Pull out the banger (rah)
You was a stranger (stranger)
We don't relate (no) racks in the... (rack)
Racks in the safe (safe)
Steak on my plate (steak)
My sons are dons (dons)
My bitch Amazon (bad)
My plug is hund (plug)
She fuckin' for some (smash)

At 23 I bought it all, just to make sure, yeah, yeah!
Metro Boomin want some more, nigga"
1673,Skizzy Mars,Comb,-1
1674,Skizzy Mars;Phoebe Ryan,The City (feat. Phoebe Ryan),-1
1675,Joey Bada$$,Victory,-1
1676,Skizzy Mars,Like This,-1
1677,Skizzy Mars;Marc E. Bassy,Do You There (feat. Marc E. Bassy),-1
1678,Dizzy Wright;Demrick;Audio Push,No Chill,-1
1679,Post Malone,Big Lie,"I know, I know
I know, I know

Run it up, run it up
Count it up, count it up
95 in my cup, nicotine in my blood
Go run it, run it, count it, count it
Go show me something, ey
Go chuck in that shit, keep on barkin' lil bitch
Bitches tryn' get lit, ey
Rose poppin' with the Balmain on me and I keep on callin'
And they know I don't answer my cell
No I don't know your mama I got so much commas
Girl you know I'm only into myself

Say you flexin' that's a big lie, when I pull up give that bitch my line
And you know that I'ma get mine, yeah yeah
Say you flexin' that's a big lie, when I pull up give that bitch my line
And you know that I'ma get mine, yeah yeah
Say you flexin' that's a big lie, say you got the shit you don't got
Heard you day that shit a hundred times, yeah yeah
Say you flexin' that's a big lie, say you flexin' that's a big lie
Say you flexin' that's a big lie, say you flexin' that's a big lie

Valet the park on the whip, the cattie the 76
My woman gon box on a bitch, they don't want no part in that shit
I got my money jumpin' I'm part of ballin' on fade
Did it while shit came you can see that shit on replay
I just drop the top and I pull up to you buddy
I just grab a Bud then I pop the top [?]

Say you flexin' that's a big lie, when I pull up give that bitch my line
And you know that I'ma get mine, yeah yeah
Say you flexin' that's a big lie, when I pull up give that bitch my line
And you know that I'ma get mine, yeah yeah
Say you flexin' that's a big lie, say you got the shit you don't got
Heard you day that shit a hundred times, yeah yeah

And I know who we are yeah, and I know that we ballin'
When you wanna get this money, I don't want your bitch just know it

Say you flexin' that's a big lie, say you got the shit you don't got
Heard you day that shit a hundred times, yeah yeah

And I know who we are yeah, and I know that we ballin'
When you wanna get this money, I don't want your bitch just know it

I know, I know
I know, I know
I know, I know
I know, I know"
1680,21 Savage,Numb,"Grind hard, nigga, grind hard, I done grind hard
Late nights playin' b-ball with a decoy
I was on the corner with the robbers and the d-boys
Now I'm on the charts, man, this shit is unbelievable
Mama, it's a lot of secrets that I had to keep from you
Got in so much trouble, thought the teachers had beef with you
And it paid off 'cause we livin' like the Greeks and Jews
Used to leave your stove runnin', stove runnin'
Now it's Louis rags when my nose runnin'
Got it out the mud, I don't owe nothin'
You pussy-ass niggas ain't on nothin'
Wanna see me fucked up 'cause they poor hustlin'
The same niggas with me back when I was head itchin'
Man I'm having nightmares that the feds listenin'
You fake gangstas pump fakin' and they scared snitchin'
The coupe fast and it's fucking up the dash digital

Numb the pain with the money, numb the pain with the money
Numb the pain with the money, numb the pain with the
Numb the pain with the money, numb the pain with the money
Numb the pain with the money, numb the pain with the
Numb the pain with the money, numb the pain with the money
Numb the pain with the money, numb the
Numb the pain with the money, numb the pain with the money
Numb the pain with the money, numb the pain with the

It's a bag on his head, I'ma pick it up
It was money in the house, I used to stick it up
Got your main bitch chillin', splashin', tryna lick it up
Dick ridin', niggas always tryna flick it up
I ain't tryna take no bitches, bitch I'm rollin' Swishers
I count my back end then I jump out with that pistol
If you ain't suckin' dick you get a early dismissal
We got your wifey at the spot, she tryna lick a pickle
I just went and bought a Lamb and it cost a nickel
And I came from the bottom and it feel good
And I went platinum, still in the hood
And I take the gang with me everywhere I go
Why these niggas hatin' on me? Man I don't know
Ain't a place in the world that I can't go
And I got a hundred racks inside a Go-Go
And I get a hundred racks for a show, show
Wanna give a bitch my heart but I can't though
I can't fall in love with a stank ho
Lil' bitch I fell in love with the bank ho
And you know I love that good drank, ho

Numb the pain with the money, numb the pain with the money
Numb the pain with the money, numb the pain with the
Numb the pain with the money, numb the pain with the money
Numb the pain with the money, numb the pain with the
Numb the pain with the money, numb the pain with the money
Numb the pain with the money, numb the
Numb the pain with the money, numb the pain with the money
Numb the pain with the money, numb the pain with the

Numb the pain with the money and ride 'round with that Tommy
And I put it in her stomach and I made that lil' bitch ride me
You're my old school runner, you're my old school runner
But my new school runnin', it costs more than a hundred
You lil' niggas so bummy (21)
Make a diss song, they gon' wrap you like a mummy
My young niggas geekin' on (?) zombies
They hungry, up it on you then they tell you, ""Run it""
I stole cars, drove them like go-karts
Niggas actin' like bitches, they got both parts
And I came from the gutter, I don't got no heart
And I'm straight up out the gutter, I don't got no heart
Nigga when they killed my brother, I had to go hard
Put that chopper in his face and then I Bogart
Niggas tryna cross me, I don't understand it
I'm just tryna take care of the family
And I'm sippin' codeine, not brandy (21)
And I'm sippin' codeine, I'm a addict
You go to jail, can't depend on a bad bitch
She fucked and sucked him tryna keep up with the fashion
And I'm really, really rich and I ain't braggin'
Sometimes I really can't believe this shit happened
Who woulda thought I'd make it rappin'?
I almost lost my life when I was trappin'

Numb the pain with the money, numb the pain with the money
Numb the pain with the money, numb the pain with the
Numb the pain with the money, numb the pain with the money
Numb the pain with the money, numb the pain with the
Numb the pain with the money, numb the pain with the money
Numb the pain with the money, numb the
Numb the pain with the money, numb the pain with the money
Numb the pain with the money, numb the pain with the

If Young Metro don't trust you, I'm gon' shoot you"
